0.0	1.0
0.0	1.0
0.0	0.666666667
0.0	0.75
0.0	0.8
0.0	0.666666667
0.0	0.571428571
0.0	0.5
0.0	0.444444444
0.0	0.4
0.0	0.363636364
0.0	0.333333333
0.0	0.307692308
0.0	0.35714285700000004
0.066666667	0.333333333
0.0625	0.3125
0.058823529000000006	0.294117647
0.055555556	0.27777777800000003
0.052631579000000005	0.263157895
0.05	0.25
0.047619048	0.23809523800000001
0.045454545	0.272727273
0.043478261	0.260869565
0.041666667000000004	0.25
0.08	0.24
0.115384615	0.23076923100000002
0.148148148	0.222222222
0.14285714300000002	0.25
0.137931034	0.24137931
0.133333333	0.26666666699999997
0.129032258	0.290322581
0.125	0.28125
0.151515152	0.272727273
0.147058824	0.264705882
0.171428571	0.28571428600000004
0.194444444	0.27777777800000003
0.18918918899999998	0.27027027
0.184210526	0.263157895
0.179487179	0.256410256
0.175	0.25
0.17073170699999998	0.243902439
0.166666667	0.23809523800000001
0.162790698	0.255813953
0.159090909	0.272727273
0.15555555599999998	0.26666666699999997
0.152173913	0.282608696
0.17021276600000002	0.276595745
0.1875	0.270833333
0.18367346899999998	0.265306122
0.18	0.26
0.176470588	0.254901961
0.173076923	0.269230769
0.16981132100000002	0.264150943
0.185185185	0.27777777800000003
0.181818182	0.290909091
0.17857142899999998	0.28571428600000004
0.175438596	0.28070175399999997
0.172413793	0.275862069
0.169491525	0.288135593
0.166666667	0.283333333
0.163934426	0.278688525
0.177419355	0.274193548
0.174603175	0.28571428600000004
0.171875	0.28125
0.16923076899999998	0.292307692
0.166666667	0.287878788
0.164179104	0.29850746300000003
0.176470588	0.294117647
0.17391304300000002	0.289855072
0.171428571	0.3
0.169014085	0.29577464800000003
0.166666667	0.291666667
0.16438356199999998	0.287671233
0.162162162	0.297297297
0.16	0.29333333300000003
0.15789473699999998	0.289473684
0.15584415599999998	0.28571428600000004
0.153846154	0.282051282
0.151898734	0.278481013
0.1625	0.275
0.160493827	0.271604938
0.158536585	0.26829268300000003
0.156626506	0.26506024100000003
0.166666667	0.27380952399999997
0.164705882	0.270588235
0.174418605	0.26744186
0.172413793	0.275862069
0.170454545	0.272727273
0.16853932600000002	0.269662921
0.166666667	0.26666666699999997
0.164835165	0.263736264
0.17391304300000002	0.260869565
0.17204301100000002	0.258064516
0.17021276600000002	0.25531914899999997
0.16842105300000001	0.263157895
0.166666667	0.260416667
0.164948454	0.257731959
0.173469388	0.255102041
0.181818182	0.252525253
0.19	0.25
0.188118812	0.247524752
0.18627451	0.245098039
0.18446601899999998	0.242718447
0.192307692	0.240384615
